Folasade Olayiwole,"Medication Management, NP","Folasade Olayiwole is a doctoral-prepared and board-certified family psychiatric nurse practitioner. Her therapeutic approach to working with clients is evidence-based, holistic, and patient-centered. She works to create an environment where you can develop trust in her and feel safe to share your stories with her.","Anxiety and panic disorders, Depression, Autism Spectrum Disorder, Addiction and substance misuse, Bipolar Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,No data,No data,No data,"Arizona, Delaware, Oregon, Texas, Washington"
Habiba Mzougui,"Medication Management, NP",Habiba Mzougui is a board-certified nurse practitioner with more than 10 years of experience in psychiatry. She has worked with populations across the lifespan at various levels of care. Her passion is in child and adolescent mental wellness.,"General mental health, Anxiety and panic disorders, Depression, General relationship challenges (family, friends, co-workers), Pediatrics","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, See your cost estimate",No data,No data,No data,No data,"Delaware, New Jersey, New York, Pennsylvania"
Thanh Nguyen,"Medication Management, NP","Thanh Nguyen helps you manage anxiety, depression, or lack of focus before it has a chance to control your life and wellbeing. He treats and prescribes medication for a range of mental health issues. Are you having trouble with emotions? Are you having difficulty with sleep? Do you have difficulty with attention, focus, or motivation to complete tasks? He can help.","Anxiety and panic disorders, Depression, General relationship challenges (family, friends, co-workers), LGBTQIA+, Bipolar Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, Empire Blue Cross Blue Shield, including BlueCard Network access, UMR, Humana, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$140-200,$140,$200,"Arizona, Arkansas, Colorado, Delaware, Florida, Maine, Maryland, New York, Texas"
Greg Hard,"Medication Management, NP","Greg Hard received his clinical training at Massachusetts General Hospital, working with both adolescent and adult clients. Taking a collaborative approach, Greg specializes in treating ADHD, anxiety disorders, mood disorders/bipolar disorder, and treatment-resistant depression. Greg has additional training and experience in student and college mental health.","Anxiety and panic disorders, Depression, ADD/ADHD, Bipolar Disorder, Obsessive-Compulsive Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Colorado, Delaware, Massachusetts, Nevada"
LaShaun Perry,"Medication Management, PMHNP-BC, APRN","LaShaun Perry, MSN, APRN, PMHNP-BC makes it her goal to provide the necessary tools for success in achieving and maintaining optimal mental health and wellness. LaShaun treats clients across the lifespan, specializing in the treatment of anxiety, depression, bipolar disorder, ADHD, PTSD, postpartum depression, and PMDD. She will develop a treatment plan tailored to you.","General mental health, Anxiety and panic disorders, Depression, Weight loss, Bipolar Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, See your cost estimate",No data,$200-260,$200,$260,"Arizona, Delaware, Hawaii, Nebraska, Nevada, New Mexico, Wyoming"
Cherokee Cabell,"Psychotherapy, LCSW",Cherokee Cabell provides individual therapy to adults 18 years of age and older. Cherokee takes an integrative and trauma-informed approach. Cherokee is also an author and facilitates educational workshops.,"Anxiety and panic disorders, Depression, Personal growth and self-esteem, Marriage and partnerships, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Horizon Blue Cross Blue Shield, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Delaware, New Jersey, Pennsylvania"
Funmilayo Akintunde,"Medication Management, NP","Funmilayo Akintunde is a board-certified psychiatric-mental health nurse practitioner with over 10 years of experience. With a master’s in nursing, she has vast and diverse experiences in mental health. She has worked in various psychiatric settings, including drug and alcohol rehabilitation facilities, inpatient, and outpatient.","General mental health, Anxiety and panic disorders, Depression, Obsessive-Compulsive Disorder, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Arizona, Colorado, Delaware, Iowa, Kansas, Montana, New Mexico, New York, Washington"
Brendalan Jackson,"Psychotherapy, LCSW","Brendalan Jackson is a seasoned professional who provides quality therapeutic services, working with families and individuals to restore hope during difficult times. She creates a safe, compassionate, and nonjudgmental space. She is a trained functional family therapist (FFT) and a consultant with FFT, LLC. She is a licensed clinical social worker in Delaware, Virginia, and DC.","General mental health, Anxiety and panic disorders, Depression, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Delaware, Virginia, Washington, D.C."
Tara Thompson,"Medication Management, NP","Dr. Tara Thompson, DNP is a board-certified psychiatric nurse practitioner, providing extensive psychiatric evaluations, psychopharmacological treatment initiation, and ongoing monitoring. She believes in treating people with a personalized approach tailored to the individual’s unique situation while nurturing the capacity for resilience and growth.","General mental health, Anxiety and panic disorders, Depression, Bipolar Disorder, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Aetna, Empire Blue Cross Blue Shield, including BlueCard Network access, UMR, Oscar, UHC Student Resources, AllSavers UHC, See your cost estimate",No data,$140-200,$140,$200,"Delaware, Florida, New Jersey, New York, Pennsylvania"
Ya'Ron Brown,"Psychotherapy, LPC, LPCMH","Ya’Ron Brown works with men's mental health issues, general relationship challenges, trauma/PTSD, anxiety, depression, and panic disorders. He tends to employ an integrated approach to therapy that has foundations in cognitive behavioral therapy (CBT) and acceptance and commitment therapy (ACT). He is well-versed in trauma-informed care and relational progress.","General mental health, Anxiety and panic disorders, General relationship challenges (family, friends, co-workers), Marriage and partnerships, Men’s mental health","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, See your cost estimate",No data,$140-200,$140,$200,"Delaware, Florida, Georgia, Pennsylvania, Texas, Virginia, Washington, D.C."
Monique Hart,"Psychotherapy, LCSW, LICSW",Monique Hart's specialty is working with single parents suffering from depression and anxiety. She can help you improve and eliminate the sadness you have been feeling. She can help you become more mindful and aware of your feelings and thoughts in the present moment without judging or criticizing yourself.,"Anxiety and panic disorders, Depression, Personal growth and self-esteem, Women’s mental health, Pregnancy, prenatal, postpartum","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Horizon Blue Cross Blue Shield, Beacon Health Options, 1199, Meritain, Anthem Blue Cross Blue Shield, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Magellan, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Colorado, Delaware, Florida, Massachusetts, New Jersey, Pennsylvania, Virginia, Wisconsin, Washington, D.C."
Susan Urtz,"Psychotherapy, LMHC, LPC, LCPC","Susan Urtz has over 20 years of experience treating adults, children, couples, and families. Susan's goal for all clients is to help them gain a better understanding of their issues and provide them with the tools they need to make the lasting changes they are looking for.","Anxiety and panic disorders, Depression, Marriage and partnerships, ADD/ADHD, Bipolar Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Connecticut, Delaware, Florida, North Carolina, Vermont"
Angie Dion,"Psychotherapy, LMFT","Angie Dion has over a decade of experience helping people have healthier relationships with themselves and those important to them. Angie works best with adults who are in a transition period in their lives, such as a new relationship, dating after being single for a while, going through a breakup/divorce, starting a new job, moving to a new city, or grieving a loss.","Grief and loss, Life transitions, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Women’s mental health","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Connecticut, Delaware, New Jersey"
